session_id,customer_id,session_date,session_hour,device,browser,traffic_source,landing_page,pages_viewed,time_on_site_seconds,bounced,converted
S1037087,11716,2024-06-24,12,Desktop,Chrome,Email,/,1,72,True,False
S1037088,17569,2024-02-19,8,Mobile,Chrome,Organic Search,/sale,1,79,True,False
S1037089,,2024-08-21,10,Mobile,Safari,Organic Search,/,2,231,False,False
S1037090,19215,2024-03-06,13,Desktop,Chrome,Direct,/category,2,145,False,False
S1037091,10069,2024-02-12,17,Desktop,Safari,Paid Search,/products,1,69,True,False
S1037092,,2024-09-02,0,Desktop,Chrome,Referral,/,1,113,True,False
S1037093,19552,2024-07-22,18,Desktop,Safari,Direct,/products,1,71,True,False
S1037094,17373,2024-07-10,15,Desktop,Chrome,Direct,/category,4,164,False,False
S1037095,,2024-07-02,8,Mobile,Chrome,Social,/,1,77,True,False
S1037096,12214,2024-02-17,19,Desktop,Firefox,Paid Search,/,1,55,True,False
S1037097,10339,2024-06-01,23,Mobile,Safari,Direct,/new-arrivals,1,45,True,False
S1037098,,2024-04-19,12,Desktop,Chrome,Referral,/products,1,66,True,False
S1037099,17796,2024-04-26,15,Tablet,Firefox,Email,/products,1,103,True,False
S1037100,,2024-08-22,11,Mobile,Chrome,Social,/products,1,65,True,False
S1037101,,2024-01-12,9,Mobile,Edge,Organic Search,/sale,1,81,True,False
S1037102,14532,2024-08-17,23,Mobile,Chrome,Organic Search,/products,1,37,True,False
S1037103,,2024-05-07,21,Mobile,Safari,Direct,/category,2,174,False,False
S1037104,10421,2024-10-24,16,Mobile,Other,Paid Search,/products,4,254,False,False
S1037105,,2024-06-30,12,Mobile,Chrome,Direct,/,1,21,True,False
S1037106,,2024-05-07,10,Desktop,Chrome,Social,/,1,47,True,False
S1037107,15650,2024-05-13,15,Desktop,Chrome,Paid Search,/new-arrivals,4,315,False,False
S1037108,14531,2024-05-17,17,Mobile,Chrome,Email,/,1,36,True,False
S1037109,19487,2024-03-27,5,Mobile,Edge,Email,/,1,81,True,False
S1037110,,2024-01-14,8,Mobile,Chrome,Social,/,1,62,True,False
S1037111,15721,2024-01-23,11,Mobile,Chrome,Social,/category,1,23,True,False
S1037112,,2024-04-03,15,Desktop,Safari,Email,/sale,1,89,True,False
S1037113,10762,2024-08-31,10,Mobile,Chrome,Social,/products,1,65,True,False
S1037114,11322,2024-07-15,16,Mobile,Chrome,Social,/new-arrivals,1,43,True,False
S1037115,10111,2024-05-04,18,Mobile,Chrome,Paid Search,/new-arrivals,1,91,True,False
S1037116,,2024-06-12,11,Mobile,Chrome,Social,/sale,3,267,False,False
S1037117,,2024-05-25,14,Desktop,Firefox,Social,/,4,303,False,False
S1037118,17616,2024-03-31,23,Mobile,Firefox,Direct,/category,1,92,True,False
S1037119,,2024-01-09,15,Mobile,Chrome,Organic Search,/new-arrivals,1,41,True,False
S1037120,,2024-10-26,10,Tablet,Chrome,Paid Search,/new-arrivals,2,203,False,False
S1037121,,2024-09-10,14,Desktop,Chrome,Direct,/category,4,274,False,False
S1037122,12598,2024-04-10,14,Desktop,Chrome,Referral,/,1,116,True,False
S1037123,14444,2024-09-16,22,Desktop,Chrome,Organic Search,/sale,1,43,True,False
S1037124,12368,2024-06-26,10,Mobile,Safari,Email,/products,1,43,True,False
S1037125,16991,2024-02-02,19,Mobile,Chrome,Direct,/category,1,73,True,False
S1037126,13219,2024-03-27,11,Desktop,Safari,Direct,/products,1,21,True,False
S1037127,11865,2024-05-15,16,Mobile,Chrome,Paid Search,/,1,21,True,False
S1037128,,2024-07-05,10,Desktop,Chrome,Organic Search,/new-arrivals,1,77,True,False
S1037129,16564,2024-04-07,11,Mobile,Chrome,Organic Search,/category,1,41,True,False
S1037130,10844,2024-09-23,0,Desktop,Firefox,Organic Search,/sale,1,22,True,False
S1037131,,2024-07-15,12,Tablet,Chrome,Organic Search,/products,1,117,True,False
S1037132,10411,2024-01-19,12,Mobile,Chrome,Organic Search,/new-arrivals,4,183,False,False
S1037133,15422,2024-03-25,1,Mobile,Chrome,Email,/,1,93,True,False
S1037134,,2024-06-20,12,Desktop,Chrome,Paid Search,/,1,111,True,False
S1037135,,2024-06-19,10,Tablet,Chrome,Paid Search,/category,1,27,True,False
S1037136,,2024-06-27,20,Desktop,Safari,Paid Search,/,1,91,True,False
S1037137,19689,2024-07-26,13,Mobile,Chrome,Direct,/products,1,78,True,False
S1037138,14312,2024-07-06,8,Mobile,Chrome,Social,/sale,1,61,True,False
S1037139,,2024-08-05,9,Mobile,Chrome,Email,/,1,75,True,False
S1037140,,2024-06-29,14,Desktop,Chrome,Paid Search,/sale,1,63,True,False
S1037141,,2024-07-30,3,Desktop,Safari,Paid Search,/,1,62,True,False
S1037142,,2024-01-08,10,Mobile,Chrome,Social,/,1,78,True,False
S1037143,15754,2024-01-28,18,Mobile,Other,Organic Search,/new-arrivals,1,89,True,False
S1037144,18262,2024-08-05,5,Mobile,Firefox,Organic Search,/category,1,58,True,False
S1037145,13633,2024-07-24,18,Mobile,Safari,Organic Search,/products,1,108,True,False
S1037146,,2024-02-28,13,Mobile,Firefox,Referral,/sale,1,56,True,False
S1037147,,2024-10-03,21,Mobile,Chrome,Direct,/sale,1,47,True,False
S1037148,,2024-07-05,6,Desktop,Chrome,Email,/category,2,75,False,False
S1037149,13850,2024-10-06,14,Mobile,Chrome,Organic Search,/new-arrivals,1,90,True,False
S1037150,19528,2024-08-13,10,Desktop,Edge,Direct,/new-arrivals,1,52,True,False
S1037151,18576,2024-10-08,8,Mobile,Safari,Email,/sale,1,117,True,False
S1037152,17227,2024-09-15,6,Mobile,Edge,Organic Search,/products,1,66,True,False
S1037153,16184,2024-06-08,3,Desktop,Chrome,Organic Search,/products,1,86,True,False
S1037154,,2024-06-22,16,Mobile,Firefox,Organic Search,/,1,52,True,False
S1037155,,2024-03-10,12,Tablet,Chrome,Direct,/products,1,64,True,False
S1037156,19285,2024-05-14,7,Mobile,Chrome,Paid Search,/sale,2,100,False,False
S1037157,11495,2024-07-05,14,Desktop,Chrome,Direct,/category,1,92,True,False
S1037158,,2024-09-19,6,Desktop,Safari,Direct,/,1,81,True,False
S1037159,17306,2024-06-03,17,Mobile,Chrome,Direct,/,1,94,True,False
S1037160,19695,2024-03-10,11,Mobile,Safari,Organic Search,/category,2,148,False,False
S1037161,18558,2024-03-27,13,Mobile,Chrome,Email,/new-arrivals,1,42,True,False
S1037162,,2024-06-30,19,Mobile,Chrome,Direct,/products,1,69,True,False
S1037163,17002,2024-06-23,9,Mobile,Chrome,Paid Search,/,2,136,False,False
S1037164,19582,2024-08-04,20,Mobile,Edge,Organic Search,/sale,1,99,True,False
S1037165,10408,2024-05-13,14,Mobile,Firefox,Direct,/new-arrivals,1,44,True,False
S1037166,10442,2024-05-16,7,Mobile,Firefox,Referral,/category,1,44,True,False
S1037167,19767,2024-04-24,11,Mobile,Chrome,Organic Search,/category,1,113,True,False
S1037168,,2024-05-17,15,Mobile,Chrome,Organic Search,/category,1,57,True,False
S1037169,,2024-05-24,13,Desktop,Chrome,Organic Search,/category,3,339,False,False
S1037170,18869,2024-06-14,13,Desktop,Chrome,Paid Search,/products,1,66,True,False
S1037171,14572,2024-04-18,18,Mobile,Chrome,Organic Search,/new-arrivals,1,30,True,False
S1037172,10964,2024-03-28,13,Mobile,Chrome,Paid Search,/new-arrivals,1,25,True,False
S1037173,19434,2024-10-05,23,Desktop,Safari,Direct,/category,1,48,True,False
S1037174,16548,2024-04-22,20,Desktop,Safari,Email,/category,3,125,False,False
S1037175,,2024-02-08,16,Mobile,Chrome,Direct,/new-arrivals,1,116,True,False
S1037176,,2024-07-08,4,Mobile,Chrome,Organic Search,/category,1,48,True,False
S1037177,17291,2024-05-20,7,Mobile,Safari,Paid Search,/category,1,47,True,False
S1037178,16465,2024-07-11,12,Mobile,Edge,Referral,/category,1,63,True,False
S1037179,,2024-08-07,9,Mobile,Safari,Email,/,3,173,False,False
S1037180,,2024-06-20,17,Desktop,Chrome,Organic Search,/new-arrivals,1,48,True,False
S1037181,,2024-10-22,12,Mobile,Safari,Direct,/category,1,86,True,False
S1037182,17040,2024-06-21,10,Desktop,Chrome,Direct,/products,1,75,True,False
S1037183,,2024-06-12,14,Mobile,Firefox,Direct,/products,1,79,True,False
S1037184,14235,2024-10-08,19,Mobile,Safari,Email,/products,1,29,True,False
S1037185,12233,2024-08-23,21,Tablet,Firefox,Direct,/category,1,97,True,False
S1037186,11338,2024-01-20,18,Desktop,Chrome,Organic Search,/,1,97,True,False
S1037187,,2024-04-14,13,Mobile,Firefox,Organic Search,/,1,119,True,False
S1037188,,2024-01-27,15,Mobile,Chrome,Social,/category,3,243,False,False
S1037189,15540,2024-09-10,20,Mobile,Edge,Direct,/category,1,80,True,False
S1037190,,2024-10-11,12,Mobile,Safari,Organic Search,/sale,2,62,False,False
S1037191,18115,2024-09-07,21,Mobile,Safari,Organic Search,/sale,1,43,True,True
S1037192,,2024-01-29,17,Mobile,Chrome,Direct,/category,1,106,True,False
S1037193,16702,2024-02-27,18,Mobile,Chrome,Email,/,1,119,True,False
S1037194,,2024-09-13,12,Mobile,Chrome,Direct,/new-arrivals,1,22,True,False
S1037195,10330,2024-04-27,11,Desktop,Safari,Direct,/new-arrivals,3,318,False,False
S1037196,13908,2024-10-19,19,Desktop,Chrome,Paid Search,/products,1,108,True,False
S1037197,,2024-07-11,10,Desktop,Chrome,Paid Search,/products,1,24,True,False
S1037198,,2024-01-24,14,Mobile,Chrome,Paid Search,/category,3,276,False,False
S1037199,,2024-08-27,12,Tablet,Chrome,Organic Search,/new-arrivals,1,98,True,False
S1037200,,2024-05-28,20,Desktop,Edge,Organic Search,/products,1,61,True,False
S1037201,19341,2024-09-17,12,Desktop,Safari,Paid Search,/sale,1,30,True,False
S1037202,10445,2024-05-25,15,Mobile,Chrome,Paid Search,/,1,99,True,False
S1037203,,2024-06-19,21,Desktop,Chrome,Organic Search,/,1,40,True,False
S1037204,,2024-05-18,10,Desktop,Chrome,Paid Search,/new-arrivals,1,40,True,False
S1037205,10506,2024-03-12,10,Desktop,Chrome,Organic Search,/,2,213,False,False
S1037206,10818,2024-09-22,4,Mobile,Firefox,Organic Search,/new-arrivals,1,108,True,False
S1037207,18720,2024-09-16,13,Mobile,Chrome,Paid Search,/products,1,23,True,True
S1037208,,2024-08-21,15,Mobile,Chrome,Direct,/products,1,103,True,False
S1037209,11170,2024-10-13,9,Desktop,Chrome,Direct,/products,1,95,True,False
S1037210,,2024-02-07,9,Desktop,Chrome,Organic Search,/,2,83,False,False
S1037211,,2024-07-01,16,Mobile,Chrome,Referral,/products,1,109,True,False
S1037212,,2024-07-09,15,Mobile,Chrome,Organic Search,/sale,1,76,True,False
S1037213,18533,2024-06-30,16,Desktop,Chrome,Organic Search,/category,1,32,True,False
S1037214,18693,2024-04-14,8,Desktop,Chrome,Organic Search,/,1,51,True,False
S1037215,,2024-09-06,10,Mobile,Chrome,Organic Search,/category,1,30,True,False
S1037216,,2024-10-02,21,Mobile,Firefox,Social,/,1,24,True,False
S1037217,15574,2024-06-13,12,Mobile,Other,Organic Search,/,1,95,True,False
S1037218,,2024-08-07,14,Mobile,Safari,Social,/sale,1,56,True,False
S1037219,,2024-05-19,6,Tablet,Chrome,Paid Search,/new-arrivals,2,103,False,False
S1037220,,2024-06-18,10,Mobile,Edge,Direct,/products,2,99,False,False
S1037221,13815,2024-07-17,18,Tablet,Safari,Paid Search,/,1,119,True,False
S1037222,,2024-01-22,17,Desktop,Chrome,Organic Search,/category,1,23,True,False
S1037223,,2024-01-02,8,Desktop,Safari,Email,/,1,103,True,False
S1037224,12656,2024-03-06,8,Mobile,Chrome,Paid Search,/sale,1,108,True,False
S1037225,,2024-05-22,14,Mobile,Chrome,Organic Search,/new-arrivals,1,94,True,False
S1037226,,2024-02-16,14,Mobile,Chrome,Referral,/category,2,111,False,False
S1037227,11058,2024-10-19,19,Mobile,Firefox,Paid Search,/sale,1,85,True,False
S1037228,,2024-06-03,6,Desktop,Chrome,Organic Search,/,2,224,False,False
S1037229,,2024-01-25,7,Mobile,Chrome,Paid Search,/products,1,20,True,False
S1037230,14914,2024-08-26,12,Mobile,Chrome,Social,/sale,1,98,True,False
S1037231,,2024-06-30,20,Mobile,Chrome,Paid Search,/,1,119,True,False
S1037232,,2024-07-04,18,Desktop,Chrome,Email,/products,1,46,True,False
S1037233,12813,2024-04-28,15,Mobile,Chrome,Paid Search,/new-arrivals,1,24,True,False
S1037234,19353,2024-09-23,20,Desktop,Safari,Direct,/sale,1,29,True,False
S1037235,,2024-08-26,17,Mobile,Chrome,Direct,/sale,1,43,True,False
S1037236,,2024-03-22,17,Mobile,Chrome,Direct,/sale,1,21,True,False
S1037237,,2024-07-30,11,Mobile,Safari,Social,/category,1,116,True,False
S1037238,,2024-08-31,15,Mobile,Chrome,Direct,/new-arrivals,1,59,True,False
S1037239,12587,2024-03-10,17,Tablet,Firefox,Organic Search,/sale,1,36,True,False
S1037240,10290,2024-09-04,10,Mobile,Edge,Direct,/sale,1,96,True,False
S1037241,19686,2024-01-15,18,Desktop,Chrome,Paid Search,/products,1,87,True,False
S1037242,15663,2024-10-13,8,Mobile,Firefox,Social,/sale,1,105,True,False
S1037243,13737,2024-05-10,10,Mobile,Chrome,Social,/category,1,55,True,False
S1037244,13078,2024-09-27,10,Desktop,Chrome,Paid Search,/,1,103,True,False
S1037245,15522,2024-02-03,16,Mobile,Chrome,Direct,/sale,1,41,True,False
S1037246,19120,2024-03-08,7,Mobile,Chrome,Organic Search,/category,1,48,True,False
S1037247,,2024-06-22,9,Mobile,Chrome,Organic Search,/products,1,105,True,False
S1037248,,2024-09-07,16,Tablet,Edge,Social,/sale,1,34,True,False
S1037249,,2024-01-17,14,Tablet,Safari,Direct,/,1,78,True,False
S1037250,17870,2024-04-08,7,Mobile,Chrome,Organic Search,/,1,116,True,False
S1037251,14373,2024-02-14,17,Mobile,Chrome,Organic Search,/sale,1,93,True,False
S1037252,13271,2024-03-31,11,Mobile,Chrome,Organic Search,/,3,334,False,False
S1037253,,2024-10-01,8,Desktop,Chrome,Organic Search,/category,1,100,True,False
S1037254,,2024-10-07,16,Mobile,Firefox,Social,/products,1,66,True,False
S1037255,16417,2024-05-25,15,Desktop,Chrome,Social,/new-arrivals,1,98,True,False
S1037256,,2024-08-02,8,Mobile,Chrome,Social,/new-arrivals,2,163,False,False
S1037257,16750,2024-06-25,10,Mobile,Firefox,Social,/products,1,81,True,False
S1037258,,2024-02-03,9,Mobile,Chrome,Organic Search,/products,1,33,True,False
S1037259,11562,2024-06-22,17,Desktop,Chrome,Organic Search,/category,1,114,True,False
S1037260,16718,2024-01-30,17,Mobile,Safari,Paid Search,/new-arrivals,1,44,True,False
S1037261,10502,2024-08-28,18,Desktop,Safari,Direct,/,1,111,True,False
S1037262,11638,2024-02-23,17,Desktop,Chrome,Paid Search,/category,1,63,True,False
S1037263,15332,2024-03-19,20,Mobile,Firefox,Social,/sale,1,44,True,False
S1037264,14512,2024-09-17,22,Desktop,Chrome,Social,/category,1,58,True,False
S1037265,17691,2024-01-29,11,Mobile,Chrome,Paid Search,/sale,1,28,True,False
S1037266,16478,2024-10-31,8,Mobile,Chrome,Paid Search,/category,1,44,True,False
S1037267,19796,2024-04-16,19,Mobile,Chrome,Paid Search,/products,2,117,False,False
S1037268,,2024-04-16,9,Desktop,Chrome,Organic Search,/category,1,105,True,False
S1037269,,2024-05-24,9,Mobile,Safari,Paid Search,/category,1,68,True,False
S1037270,,2024-03-08,17,Mobile,Chrome,Direct,/new-arrivals,1,46,True,False
S1037271,13576,2024-06-30,9,Mobile,Chrome,Email,/sale,1,63,True,False
S1037272,17796,2024-04-28,15,Mobile,Firefox,Organic Search,/,1,71,True,False
S1037273,,2024-03-17,17,Desktop,Chrome,Organic Search,/sale,1,86,True,False
S1037274,16854,2024-10-23,22,Mobile,Edge,Social,/new-arrivals,1,97,True,False
S1037275,,2024-10-14,22,Mobile,Chrome,Direct,/,1,111,True,False
S1037276,10873,2024-03-16,8,Tablet,Chrome,Direct,/new-arrivals,1,25,True,False
S1037277,17164,2024-08-09,9,Mobile,Safari,Paid Search,/products,1,52,True,False
S1037278,,2024-01-17,12,Mobile,Chrome,Organic Search,/products,1,24,True,False
S1037279,,2024-05-27,11,Mobile,Firefox,Paid Search,/products,1,83,True,False
S1037280,14291,2024-06-20,5,Desktop,Safari,Direct,/category,1,104,True,False
S1037281,15899,2024-09-02,8,Mobile,Firefox,Organic Search,/new-arrivals,1,63,True,False
S1037282,19327,2024-01-18,19,Mobile,Chrome,Organic Search,/sale,1,93,True,False
S1037283,10252,2024-03-01,7,Desktop,Chrome,Direct,/products,1,119,True,False
S1037284,15081,2024-02-04,12,Mobile,Safari,Email,/new-arrivals,2,161,False,False
S1037285,19987,2024-02-20,18,Tablet,Firefox,Paid Search,/products,1,84,True,False
S1037286,,2024-05-28,15,Desktop,Chrome,Email,/products,2,213,False,False
S1037287,,2024-01-19,8,Desktop,Chrome,Organic Search,/products,1,45,True,False
S1037288,,2024-01-12,16,Desktop,Chrome,Direct,/products,1,110,True,False
S1037289,,2024-10-26,12,Mobile,Edge,Paid Search,/products,1,42,True,False
S1037290,13984,2024-08-18,6,Desktop,Safari,Organic Search,/new-arrivals,2,90,False,False
S1037291,,2024-09-29,9,Desktop,Chrome,Direct,/products,1,95,True,False
S1037292,18916,2024-03-19,15,Desktop,Chrome,Paid Search,/products,1,31,True,False
S1037293,19529,2024-02-26,10,Mobile,Edge,Email,/sale,1,34,True,False
S1037294,11294,2024-08-17,11,Tablet,Safari,Social,/,1,60,True,False
S1037295,13812,2024-02-20,23,Mobile,Safari,Email,/,3,79,False,False
S1037296,,2024-04-02,18,Mobile,Chrome,Paid Search,/category,1,26,True,False
S1037297,12366,2024-07-10,9,Mobile,Safari,Direct,/,1,46,True,False
S1037298,19889,2024-05-25,10,Mobile,Chrome,Referral,/category,1,117,True,False
S1037299,13501,2024-05-19,9,Tablet,Firefox,Organic Search,/category,1,51,True,False
S1037300,16228,2024-08-22,10,Tablet,Chrome,Social,/,1,48,True,False
S1037301,11397,2024-05-27,15,Mobile,Edge,Organic Search,/sale,2,127,False,False
S1037302,,2024-06-05,11,Mobile,Chrome,Paid Search,/products,1,69,True,False
S1037303,10605,2024-03-10,14,Mobile,Firefox,Organic Search,/new-arrivals,1,26,True,False
S1037304,10225,2024-01-17,20,Desktop,Chrome,Email,/new-arrivals,1,47,True,False
S1037305,,2024-05-13,11,Desktop,Safari,Organic Search,/products,1,62,True,False
S1037306,13999,2024-01-15,8,Mobile,Safari,Paid Search,/products,1,108,True,False
S1037307,,2024-08-16,13,Desktop,Other,Direct,/new-arrivals,4,164,False,False
S1037308,12319,2024-07-28,16,Mobile,Chrome,Paid Search,/products,1,30,True,False
S1037309,15882,2024-09-04,7,Desktop,Firefox,Referral,/category,2,204,False,False
S1037310,,2024-06-19,9,Desktop,Chrome,Paid Search,/category,1,68,True,False
S1037311,,2024-01-04,8,Tablet,Chrome,Organic Search,/new-arrivals,1,52,True,False
S1037312,15824,2024-03-20,9,Desktop,Firefox,Direct,/,2,220,False,False
S1037313,19306,2024-10-07,6,Tablet,Safari,Organic Search,/new-arrivals,1,96,True,False
S1037314,17638,2024-01-14,9,Tablet,Chrome,Direct,/new-arrivals,1,33,True,False
S1037315,17552,2024-08-28,10,Mobile,Chrome,Organic Search,/products,1,94,True,False
S1037316,10651,2024-07-29,11,Mobile,Safari,Direct,/products,4,123,False,False
S1037317,,2024-07-27,23,Mobile,Chrome,Social,/,1,111,True,False
S1037318,10459,2024-05-24,15,Mobile,Safari,Paid Search,/category,1,36,True,False
S1037319,19423,2024-05-11,10,Desktop,Chrome,Paid Search,/new-arrivals,1,38,True,False
S1037320,,2024-01-25,12,Desktop,Firefox,Direct,/new-arrivals,1,98,True,False
S1037321,11095,2024-09-28,16,Mobile,Safari,Social,/sale,1,112,True,False
S1037322,15555,2024-06-19,14,Tablet,Chrome,Organic Search,/,1,48,True,False
S1037323,,2024-07-21,19,Mobile,Chrome,Paid Search,/products,1,76,True,False
S1037324,13835,2024-08-03,11,Desktop,Chrome,Social,/,1,77,True,False
S1037325,,2024-07-29,13,Desktop,Chrome,Direct,/sale,1,28,True,False
S1037326,,2024-02-16,22,Mobile,Chrome,Referral,/products,1,46,True,False
S1037327,11867,2024-07-06,15,Tablet,Safari,Direct,/new-arrivals,1,100,True,False
S1037328,,2024-10-31,6,Desktop,Chrome,Organic Search,/products,1,108,True,False
S1037329,13302,2024-10-17,20,Tablet,Safari,Organic Search,/sale,1,118,True,False
S1037330,,2024-01-12,23,Desktop,Safari,Social,/sale,1,46,True,False
S1037331,19982,2024-09-09,11,Mobile,Safari,Paid Search,/products,1,35,True,False
S1037332,,2024-10-28,9,Mobile,Firefox,Direct,/new-arrivals,1,71,True,False
S1037333,10942,2024-02-19,9,Mobile,Safari,Social,/new-arrivals,2,89,False,False
S1037334,16795,2024-05-18,19,Mobile,Other,Organic Search,/,2,175,False,False
S1037335,13830,2024-06-19,8,Mobile,Chrome,Email,/sale,1,55,True,False
S1037336,12599,2024-08-31,23,Desktop,Chrome,Referral,/category,3,271,False,False
S1037337,14923,2024-01-11,9,Tablet,Chrome,Direct,/products,1,82,True,False
S1037338,,2024-09-08,11,Desktop,Chrome,Organic Search,/,1,24,True,False
S1037339,18046,2024-06-18,7,Mobile,Chrome,Direct,/sale,1,59,True,False
S1037340,10466,2024-03-08,11,Desktop,Chrome,Organic Search,/category,1,46,True,False
S1037341,11889,2024-04-06,13,Mobile,Chrome,Social,/sale,1,80,True,False
S1037342,,2024-02-01,17,Mobile,Firefox,Organic Search,/new-arrivals,1,119,True,False
S1037343,,2024-09-18,10,Mobile,Safari,Organic Search,/category,1,87,True,False
S1037344,12743,2024-02-27,7,Mobile,Chrome,Organic Search,/products,1,71,True,False
S1037345,17964,2024-09-07,13,Desktop,Firefox,Email,/category,1,36,True,False
S1037346,,2024-04-27,12,Mobile,Chrome,Organic Search,/new-arrivals,1,78,True,False
S1037347,15639,2024-01-09,16,Tablet,Edge,Social,/,3,230,False,False
S1037348,17112,2024-05-01,8,Mobile,Firefox,Paid Search,/category,1,116,True,False
S1037349,,2024-08-27,13,Mobile,Safari,Organic Search,/products,1,86,True,False
S1037350,,2024-04-24,10,Desktop,Chrome,Referral,/products,1,76,True,False
S1037351,,2024-06-14,15,Tablet,Chrome,Organic Search,/new-arrivals,1,69,True,False
S1037352,17146,2024-01-22,6,Tablet,Safari,Direct,/products,1,68,True,False
S1037353,,2024-01-05,11,Mobile,Chrome,Social,/new-arrivals,1,47,True,False
S1037354,,2024-06-25,13,Desktop,Firefox,Email,/products,1,89,True,False
S1037355,,2024-02-12,19,Mobile,Chrome,Social,/category,1,28,True,False
S1037356,,2024-06-18,6,Mobile,Chrome,Paid Search,/new-arrivals,1,109,True,False
S1037357,12505,2024-03-08,15,Mobile,Chrome,Paid Search,/sale,1,80,True,False
S1037358,14492,2024-08-03,19,Mobile,Safari,Direct,/products,5,290,False,False
S1037359,,2024-06-04,14,Mobile,Chrome,Direct,/products,1,113,True,False
S1037360,14414,2024-04-01,15,Mobile,Chrome,Organic Search,/products,1,79,True,False
S1037361,,2024-04-20,9,Desktop,Firefox,Social,/products,1,53,True,False
S1037362,11861,2024-05-12,22,Mobile,Edge,Organic Search,/,1,44,True,False
S1037363,12903,2024-03-10,10,Mobile,Chrome,Organic Search,/sale,1,58,True,False
S1037364,13278,2024-01-19,9,Desktop,Firefox,Organic Search,/,1,78,True,False
S1037365,16816,2024-03-27,15,Mobile,Chrome,Referral,/new-arrivals,3,125,False,False
S1037366,12178,2024-05-13,7,Desktop,Chrome,Direct,/new-arrivals,1,24,True,False
S1037367,10700,2024-02-28,14,Desktop,Chrome,Social,/new-arrivals,1,112,True,False
S1037368,13268,2024-08-17,14,Mobile,Chrome,Direct,/,1,51,True,False
S1037369,14043,2024-03-01,14,Mobile,Chrome,Organic Search,/products,1,32,True,False
S1037370,,2024-07-31,17,Mobile,Chrome,Email,/sale,1,62,True,False
S1037371,12911,2024-06-03,11,Mobile,Edge,Social,/products,1,93,True,False
S1037372,12369,2024-04-24,10,Mobile,Chrome,Social,/,1,118,True,False
S1037373,,2024-10-31,21,Mobile,Chrome,Paid Search,/products,3,204,False,False
S1037374,,2024-07-29,12,Desktop,Chrome,Organic Search,/new-arrivals,1,110,True,False
S1037375,17687,2024-02-25,15,Mobile,Safari,Email,/category,2,210,False,False
S1037376,,2024-07-10,19,Desktop,Chrome,Paid Search,/,2,213,False,False
S1037377,,2024-01-24,17,Mobile,Chrome,Organic Search,/,1,74,True,False
S1037378,18286,2024-06-20,10,Mobile,Chrome,Organic Search,/category,1,49,True,False
S1037379,,2024-05-20,9,Mobile,Edge,Referral,/new-arrivals,1,112,True,False
S1037380,18257,2024-10-31,13,Mobile,Safari,Organic Search,/new-arrivals,1,43,True,False
S1037381,,2024-01-06,17,Mobile,Safari,Organic Search,/category,1,43,True,False
S1037382,17328,2024-01-15,23,Desktop,Chrome,Referral,/sale,2,71,False,False
S1037383,18453,2024-10-10,9,Tablet,Edge,Organic Search,/new-arrivals,2,125,False,False
S1037384,10507,2024-06-03,20,Mobile,Firefox,Social,/sale,1,75,True,False
S1037385,,2024-05-09,9,Mobile,Chrome,Direct,/sale,3,208,False,False
S1037386,17333,2024-05-19,14,Mobile,Chrome,Direct,/new-arrivals,1,81,True,False
S1037387,13439,2024-10-12,11,Desktop,Safari,Organic Search,/new-arrivals,1,30,True,False
S1037388,12179,2024-04-06,20,Desktop,Chrome,Organic Search,/new-arrivals,1,58,True,False
S1037389,,2024-10-23,20,Mobile,Firefox,Email,/sale,1,98,True,False
S1037390,11087,2024-01-10,4,Tablet,Safari,Direct,/,1,34,True,False
S1037391,,2024-07-13,22,Mobile,Safari,Organic Search,/products,1,78,True,False
S1037392,17256,2024-07-28,12,Mobile,Chrome,Organic Search,/category,1,101,True,False
S1037393,15351,2024-04-14,18,Mobile,Safari,Direct,/,2,117,False,False
S1037394,19980,2024-01-04,18,Tablet,Chrome,Social,/products,1,84,True,False
S1037395,,2024-05-15,0,Mobile,Edge,Paid Search,/sale,1,48,True,False
S1037396,10400,2024-02-28,11,Mobile,Chrome,Direct,/category,1,84,True,False
S1037397,13765,2024-05-14,10,Tablet,Chrome,Organic Search,/category,6,341,False,False
S1037398,,2024-04-25,12,Desktop,Chrome,Organic Search,/new-arrivals,1,72,True,False
S1037399,,2024-10-03,8,Mobile,Chrome,Email,/new-arrivals,2,173,False,False
S1037400,17389,2024-01-03,15,Desktop,Chrome,Paid Search,/new-arrivals,1,39,True,False
S1037401,,2024-01-18,13,Mobile,Chrome,Email,/new-arrivals,1,106,True,False
S1037402,12061,2024-04-16,11,Mobile,Chrome,Email,/new-arrivals,1,63,True,False
S1037403,,2024-02-04,13,Tablet,Chrome,Social,/category,1,100,True,False
S1037404,18626,2024-07-18,8,Mobile,Chrome,Direct,/category,1,33,True,False
S1037405,14211,2024-03-19,20,Mobile,Safari,Paid Search,/products,1,60,True,False
S1037406,,2024-07-05,10,Mobile,Chrome,Organic Search,/category,2,98,False,False
S1037407,19618,2024-02-09,10,Mobile,Chrome,Organic Search,/category,1,118,True,False
S1037408,16201,2024-08-29,23,Mobile,Chrome,Social,/category,1,39,True,False
S1037409,13011,2024-06-08,14,Desktop,Chrome,Direct,/new-arrivals,1,115,True,False
S1037410,12521,2024-04-25,16,Desktop,Chrome,Direct,/new-arrivals,1,30,True,False
S1037411,15823,2024-08-16,13,Mobile,Chrome,Email,/category,7,822,False,False
S1037412,,2024-06-20,11,Desktop,Safari,Organic Search,/category,1,66,True,False
S1037413,16541,2024-03-19,17,Tablet,Firefox,Direct,/products,1,72,True,False
